user_id,preferred_category,secondary_category,age_group,loyalty_tier
AJYWRFF6UY25X,Networking,Networking,25-34,Platinum
AF20MS7CT2D3X,Computers,Wearables,18-24,Bronze
ACZO3TL8T3MGM,Computers,Electronics,35-44,Gold
AD8SW8J7Z58QS,Audio,Camera,55+,Bronze
A3RXN5TF8QGLL3,Networking,Audio,55+,Gold
A29QCF8G2HGDNQ,Networking,Networking,35-44,Silver
A5SRTI6SR4EAX,Networking,Wearables,25-34,Bronze
A1TA694DNJAVM6,Computers,Wearables,45-54,Bronze
A1WDCIIHXGIIV7,Gaming,Camera,55+,Bronze
A1TWDF8GSHF4FD,Audio,Camera,35-44,Bronze
A2AE9055R9LO9Q,Camera,Wearables,35-44,Gold
A3MO1JNC3TSIV0,Computers,Computers,18-24,Platinum
A2PC1DWOU5E9B0,Gaming,Electronics,18-24,Bronze
AWHZ4K1IXPFRZ,Computers,Gaming,45-54,Platinum
AL96M173LEJDW,Camera,Audio,35-44,Gold
A20LUORDTCQ9P1,Gaming,Mobile,45-54,Bronze
ANPR5L5QPS3S3,Gaming,Audio,55+,Bronze
AB3DRXMVP3BHK,Computers,Electronics,18-24,Bronze
A21TJ9I1YA9K6F,Audio,Wearables,55+,Platinum
A2CAT3DSH7QEDN,Computers,Audio,35-44,Platinum
A3FI0TJQX1TTAC,Audio,Electronics,55+,Bronze
A2NVU4FCWPC7ZG,Camera,Wearables,45-54,Platinum
A24CFF46MRBKGJ,Wearables,Electronics,35-44,Platinum
A6M4OZAUCRFPO,Camera,Networking,55+,Platinum
A2DRU1CF0FXFZ0,Camera,Audio,25-34,Bronze
A1HKXGEYHA41SN,Camera,Wearables,35-44,Platinum
A1BINC0TOODHZ5,Computers,Mobile,18-24,Bronze
A2YZX3GXZ7PE6S,Computers,Computers,18-24,Gold
A3TTGL7M8NCGTF,Computers,Networking,35-44,Gold
AV1CICDLNN1O5,Computers,Computers,55+,Silver
A26PHB98IFLJLW,Computers,Audio,25-34,Silver
AMI93IPFWAFDW,Wearables,Mobile,35-44,Gold
A27JGTFD7HIVPW,Networking,Camera,18-24,Platinum
A1FS6GLSCDL65S,Electronics,Mobile,45-54,Silver
A3O1TDMJJOJFKG,Gaming,Electronics,35-44,Platinum
AF7AR2QXG25J0,Mobile,Wearables,35-44,Gold
A1RBJPD607YZWD,Mobile,Computers,25-34,Bronze
A30X643OTPPKKH,Wearables,Wearables,35-44,Platinum
AYHX5D4R9HFB,Audio,Mobile,45-54,Platinum
A3HV7HMD68MXK5,Networking,Wearables,18-24,Platinum
A3FCG5L1OQOFR6,Camera,Electronics,55+,Platinum
A6HO1UBMBOZTY,Networking,Camera,45-54,Bronze
A2P8OJA4RFE2J6,Networking,Mobile,55+,Platinum
A3H6GHT38BY4YT,Networking,Gaming,45-54,Platinum
A3I1FI5GAJBJ1S,Computers,Gaming,18-24,Gold
A21FJO2ZT2DLC7,Camera,Audio,35-44,Bronze
A164YXMNNO1XVD,Electronics,Mobile,35-44,Gold
A1R1VJRNH2GTGY,Wearables,Camera,55+,Platinum
A3AUGAEN7GXQIH,Gaming,Electronics,35-44,Bronze
A3CK3E5ZP9GKL7,Computers,Mobile,55+,Gold
AAHP2KYSITLA5,Mobile,Camera,45-54,Platinum
A14K68HYCFCTRJ,Wearables,Audio,45-54,Platinum
A5P7STTZE2MJV,Gaming,Gaming,45-54,Gold
A25W5YL2M1RAL4,Wearables,Gaming,35-44,Bronze
AN7AELA3YHNZK,Gaming,Camera,45-54,Bronze
A3L27N7H1T0VPS,Networking,Gaming,18-24,Gold
A3IMAHIJWLPXTR,Computers,Mobile,18-24,Silver
A1EK57XJPWGC6Q,Mobile,Mobile,45-54,Platinum
AIAUQE5M79LCE,Electronics,Wearables,45-54,Silver
A14VLNJN6YYW0R,Mobile,Camera,45-54,Bronze
A15YVVJCGHAXUQ,Wearables,Networking,25-34,Platinum
A23JKVBBEI2IYT,Mobile,Mobile,25-34,Silver
A3WQAY06OWLYW,Gaming,Electronics,18-24,Platinum
A1F8OGQX3ILEB5,Computers,Audio,35-44,Silver
A2LYL1FEOLWFSJ,Gaming,Gaming,18-24,Silver
AMZYKZ1Y2M467,Networking,Wearables,25-34,Bronze
A1B6SDGRWFDPJK,Audio,Gaming,55+,Gold
AXMZJS2M22UI5,Computers,Networking,45-54,Gold
AMFMDL34FT3WW,Mobile,Electronics,55+,Silver
AQ0YDQ5LEY5WB,Gaming,Networking,25-34,Bronze
A21DYHE4568TVT,Networking,Mobile,45-54,Silver
A1BJDNLYY04XA3,Gaming,Gaming,25-34,Gold
A2SQT8CVYGP5XS,Gaming,Gaming,45-54,Gold
AJZPEEL1HULPU,Wearables,Electronics,35-44,Bronze
A3RDXK3ZNK9MZH,Electronics,Mobile,35-44,Gold
A28B88PTXY63AT,Mobile,Camera,55+,Silver
A3RTCA21S7BQ3P,Gaming,Wearables,18-24,Silver
A3D3YR1KYL510S,Electronics,Mobile,25-34,Silver
A2C0ZO58SM3P7T,Mobile,Mobile,55+,Gold
A1T3BKT3XZ76TW,Networking,Networking,45-54,Bronze
A2S7AJ0V0DYDMB,Mobile,Networking,25-34,Platinum
AHV354Y0ALKSF,Computers,Camera,18-24,Silver
A33K75N54AW4DC,Networking,Camera,55+,Gold
A2H0BC5QLLTPXU,Computers,Wearables,35-44,Gold
A3PVUJ3XSVFPOR,Mobile,Electronics,55+,Gold
A20HL3LD7JFVHW,Wearables,Computers,55+,Platinum
A1DKN11H3AEYPF,Camera,Gaming,35-44,Bronze
A2HR0VMAPPTQFC,Electronics,Networking,35-44,Bronze
AJZ3AUIUF71O7,Wearables,Wearables,45-54,Bronze
A3D4OB8I3HPULA,Camera,Computers,25-34,Platinum
A29PQCXM5T7M8H,Gaming,Networking,55+,Bronze
AAQOJQAK2LHAD,Computers,Gaming,35-44,Platinum
A5J601ANJ59YZ,Wearables,Networking,35-44,Gold
A20JJC8BUHIP2C,Electronics,Mobile,45-54,Silver
A36ANK4SBBGU2H,Audio,Electronics,35-44,Platinum
A3IN3B9YMBHX6M,Computers,Wearables,55+,Platinum
A1W6QZK6BFJLW2,Wearables,Gaming,45-54,Bronze
A3NJWEVHXLPNGK,Gaming,Wearables,45-54,Gold
A1THCY79HLXT2O,Mobile,Electronics,45-54,Platinum
A12MWD2FQDJPKE,Audio,Wearables,25-34,Gold
AB5KWOIAYME2T,Audio,Computers,55+,Gold
A3LE0UC4D5LWFZ,Camera,Audio,45-54,Silver
A3HEVLHHE6P6K1,Mobile,Electronics,18-24,Silver
AKSGQ0URB93WA,Networking,Networking,35-44,Bronze
A1RR8MILLMBI8N,Electronics,Gaming,18-24,Bronze
A8Z4XI7YWG3EV,Computers,Electronics,55+,Platinum
A6G7GO3F93P7F,Camera,Computers,45-54,Platinum
A3R4ILMDBNEIVI,Wearables,Wearables,35-44,Platinum
A1K3UWSYC88E7C,Audio,Mobile,18-24,Bronze
A1F2B7FX5EQRRJ,Computers,Mobile,25-34,Silver
A2BM30ZOA6DQPP,Electronics,Computers,55+,Gold
A3SELN534LJ03B,Gaming,Audio,18-24,Bronze
A1XTKY139TZ6Q7,Networking,Camera,45-54,Gold
AZDIOK14Q18OV,Audio,Computers,55+,Silver
A3268IW1DTBVTE,Wearables,Camera,55+,Platinum
A2VK99PK6A55P9,Computers,Electronics,45-54,Bronze
A3A5ANQUDKDFC5,Audio,Mobile,25-34,Bronze
A2BR1UQ128V8S0,Gaming,Networking,25-34,Silver
A5VMH8R6ANXE7,Computers,Mobile,25-34,Silver
A3NGHHZLAXSOFD,Computers,Gaming,55+,Gold
A1JY6FNWUIXHO1,Computers,Networking,25-34,Gold
A28EC2VROZAV1M,Networking,Wearables,45-54,Platinum
A2D6EVKTLDRZDK,Camera,Networking,25-34,Bronze
ABSQSZHB9OHWJ,Computers,Mobile,18-24,Silver
A2MKVU2UVP395Z,Electronics,Wearables,45-54,Silver
A3TQINJQTEOOC7,Wearables,Networking,35-44,Silver
A2Z9JO4SKLEEUE,Electronics,Electronics,18-24,Silver
A16UEZVZTL528L,Networking,Mobile,35-44,Gold
AUHCL0VZ8R2EH,Wearables,Electronics,25-34,Silver
ATYKAPVB2QTOP,Computers,Gaming,25-34,Gold
A3H5SYPXFJ51KM,Wearables,Wearables,35-44,Gold
A38K2KK9ENQ3J4,Electronics,Audio,45-54,Gold
A3LIFZB4RC49DE,Wearables,Camera,45-54,Bronze
A2O7I93691XGU,Audio,Networking,35-44,Bronze
A1E9WEFKEU85OH,Gaming,Camera,35-44,Gold
A1VC3GCHXCNYT3,Camera,Gaming,18-24,Gold
A18P1V1WWGVO2M,Computers,Audio,18-24,Gold
A2MOC3KBZ03WHO,Gaming,Audio,35-44,Bronze
A452YPDYGD3HP,Electronics,Gaming,25-34,Silver
A3MQWW9D20PCNT,Networking,Networking,35-44,Gold
A1C7HBVNXWUPZ8,Mobile,Audio,18-24,Gold
A3FX2LRA5L93C6,Audio,Networking,18-24,Silver
A2ACCB0BFYY2GQ,Camera,Computers,45-54,Silver
A16K2JZ2LBH8BY,Audio,Camera,25-34,Gold
AON33HILSM4Y0,Audio,Mobile,18-24,Silver
A1LRQIU02I742D,Electronics,Camera,45-54,Silver
A1OW8HE2ZR5SNZ,Computers,Computers,25-34,Silver
AGS5MW08895G5,Computers,Networking,18-24,Platinum
AO8VE8OOCINBY,Computers,Gaming,25-34,Silver
A36W6952XPX6DI,Camera,Gaming,25-34,Gold
A3A1V0EH2V47MC,Mobile,Networking,25-34,Silver
ADO8EC2BMBSQB,Audio,Computers,35-44,Platinum
A46GF0WUXSX8T,Electronics,Camera,45-54,Gold
A3D54IZ152F824,Computers,Electronics,18-24,Platinum
A3XW7PO9SUWIU,Gaming,Computers,55+,Silver
A7N0YN2OT5LX1,Electronics,Mobile,18-24,Platinum
A2F43Z0K1GZGNR,Wearables,Networking,18-24,Bronze
A1AYCM0UV4XBCC,Electronics,Networking,18-24,Gold
A1XYQNAJ4NP4H2,Mobile,Electronics,35-44,Silver
A264C1S6TF38BJ,Gaming,Networking,55+,Bronze
A27FGWETCQCSE5,Computers,Wearables,55+,Gold
AQ2RKDYFWCBXO,Networking,Gaming,25-34,Platinum
A3OTM3TKIKI7GS,Mobile,Electronics,55+,Silver
A3LJ1H8PT0WIF5,Camera,Gaming,25-34,Bronze
AJXE3Y600VXPD,Electronics,Networking,45-54,Platinum
AAXZA92COHY22,Computers,Electronics,25-34,Platinum
A1BY8U0O8QK9G0,Camera,Audio,35-44,Silver
A1XTXDZQNVMI8C,Mobile,Wearables,45-54,Platinum
A1D5SOUQOQR0UX,Camera,Networking,35-44,Bronze
A2Q3JAF2FM9O4S,Gaming,Computers,25-34,Gold
A3L32SCJ77GKRS,Computers,Gaming,35-44,Platinum
A3KF4IP2MUS8QQ,Gaming,Electronics,45-54,Bronze
AW6U6O2C2E5G6,Networking,Gaming,55+,Gold
API26HKPC1PTX,Wearables,Mobile,55+,Silver
A1OELIQU93FZRE,Electronics,Mobile,18-24,Bronze
A1OGABPYBDGMO3,Computers,Wearables,25-34,Silver
A36ABZ54RCL60O,Electronics,Computers,18-24,Silver
A1NYFQVH4RASCD,Networking,Computers,55+,Bronze
A2563JMQPNAG7X,Wearables,Wearables,25-34,Gold
AG5FMBJZYI4XQ,Wearables,Gaming,45-54,Bronze
A33JKSYYUQBEX2,Networking,Networking,25-34,Platinum
A34YLCR80ASAK9,Networking,Computers,25-34,Bronze
ABXHPDULEVSJL,Camera,Mobile,25-34,Silver
A234RV1POKP02T,Computers,Mobile,25-34,Silver
A2OT51FULXBMXF,Networking,Gaming,45-54,Platinum
A1MWSJHWNJ15UE,Computers,Gaming,35-44,Silver
A2SC1AAY6X7V0A,Wearables,Wearables,18-24,Gold
A3V0YV4KD3E67Z,Camera,Networking,35-44,Gold
A913S45CZ76O2,Electronics,Wearables,45-54,Platinum
A1BVXQGJ6TCXO2,Camera,Computers,18-24,Gold
A2K981D4KBUWR6,Wearables,Camera,25-34,Silver
A1QLGW2U577TRO,Wearables,Mobile,25-34,Platinum
A1Z7PH9LKWUUQ,Camera,Computers,45-54,Bronze
A15F7ACDRTWXO1,Camera,Gaming,45-54,Bronze
A2JJKWI5CYW17L,Electronics,Camera,55+,Bronze
ACMG7ZX1A3UHT,Wearables,Mobile,25-34,Silver
A3J0PMHOP3LPET,Computers,Gaming,25-34,Silver
A1ZR2Z0H9T5H7D,Audio,Electronics,45-54,Gold
A1RUKBP9U9NEHK,Computers,Gaming,55+,Bronze
A19YNY8ZMR0T9Z,Networking,Computers,25-34,Bronze
AB69BF8VZOGS9,Electronics,Camera,55+,Gold
A4DILCMXXV9JF,Networking,Wearables,35-44,Gold
A321HYU2F4XVNE,Camera,Camera,55+,Platinum
A1Z6OICZGA8NUT,Computers,Audio,25-34,Gold
A3DRAFEPK7EDG0,Computers,Camera,18-24,Bronze
A199AJDS5J2M00,Audio,Camera,25-34,Gold
A25JCVRS3Q2RNN,Mobile,Electronics,35-44,Silver
A68H0T1YH5688,Electronics,Audio,25-34,Gold
A13KLG880E6S6R,Audio,Electronics,45-54,Bronze
A1QOF5LV7ICSK9,Mobile,Wearables,55+,Silver
A10XPBX2C9OP5O,Camera,Electronics,35-44,Platinum
ALAAP48IHH0MM,Gaming,Gaming,18-24,Silver
A2DYBRMPPDV7YD,Networking,Audio,45-54,Silver
A1EKPNO3QI2Y3F,Wearables,Mobile,45-54,Silver
A1YMJX4YWCE6P4,Wearables,Networking,18-24,Bronze
A22WISEBUJHNXM,Networking,Camera,25-34,Bronze
A2BN27TXZP22Z4,Mobile,Electronics,45-54,Bronze
A3FR7WVMV7NWSI,Wearables,Wearables,45-54,Bronze
A3D7Q60HZRKE30,Audio,Electronics,35-44,Gold
A28Y0WV207M5L4,Audio,Computers,35-44,Gold
A1M7R91AW43JG8,Wearables,Wearables,55+,Gold
A3MCPNPCOLOCEI,Computers,Mobile,25-34,Silver
A2B1QU9EKEEUZ8,Gaming,Camera,25-34,Silver
A2VJ7TPQUTP2PQ,Computers,Electronics,18-24,Gold
A2O8L2E85YMGD3,Computers,Networking,55+,Silver
AYFHTZEVHZ9GY,Electronics,Gaming,25-34,Platinum
A20Q8VDN5EKW9N,Networking,Networking,18-24,Gold
A3BNBCWR7G97K8,Mobile,Computers,45-54,Bronze
AV9D7NAQG6XGL,Camera,Gaming,45-54,Bronze
A4F2PIC8LDZRI,Gaming,Gaming,18-24,Bronze
A7WQUBPXOG3P6,Gaming,Networking,18-24,Gold
A1SSYMRIER7BO4,Audio,Computers,18-24,Bronze
A3PIVKCLKIAHHT,Gaming,Networking,25-34,Silver
A18DPCCODF37XD,Camera,Audio,35-44,Silver
ARG1MSOEMWDTL,Audio,Gaming,25-34,Gold
AHVNSEFQ1AQ4L,Gaming,Audio,55+,Gold
A1D3VR2AR7YDK3,Camera,Electronics,45-54,Silver
AWBO9D2CCBUR9,Wearables,Electronics,25-34,Platinum
A2NQ04GM61U8U0,Gaming,Gaming,35-44,Bronze
A2WBHQ6ENT5WMS,Camera,Computers,55+,Silver
ABJL61OWTQYLG,Electronics,Electronics,55+,Silver
A1TLRM37D0JJQL,Networking,Electronics,45-54,Silver
A3HGYT4TE2UZ7O,Audio,Audio,35-44,Gold
A4TU87AK0I7HC,Mobile,Mobile,45-54,Platinum
A3BJ6HO48H8RUE,Camera,Audio,45-54,Gold
A3P9C584Z724C0,Mobile,Mobile,18-24,Platinum
A31TKXW3QPH9T,Audio,Wearables,25-34,Bronze
A1SCCTYDQHXXWZ,Mobile,Camera,18-24,Platinum
ADML0D7XXX1A6,Audio,Camera,55+,Silver
A2X56FQHPZF48A,Networking,Wearables,35-44,Silver
A19WR71FT3LZ76,Networking,Wearables,45-54,Silver
A3D9HRB3K5G03C,Gaming,Mobile,35-44,Bronze
A26QHQQT0AUUCX,Mobile,Gaming,18-24,Bronze
AKRUK0UDJ7DZI,Gaming,Camera,35-44,Platinum
A18W1D8CEOZSJC,Mobile,Mobile,35-44,Bronze
A11RNXSFLCXHN1,Networking,Audio,45-54,Gold
APAEBFIM1588A,Camera,Gaming,25-34,Silver
A3CBTWDZPPVOK5,Networking,Audio,55+,Gold
A1NONSKC2JHJVO,Computers,Gaming,45-54,Gold
A10R0C79S921EP,Mobile,Audio,35-44,Platinum
A1OBW3Y3IKV25C,Computers,Computers,45-54,Silver
A3FHTID2031QSN,Wearables,Camera,55+,Bronze
AGJWKIULQB17Z,Gaming,Computers,25-34,Gold
AT2CQSD2BHB3N,Camera,Computers,35-44,Platinum
A148WA455FCXQZ,Audio,Computers,25-34,Bronze
A2L7ICFPDDTID8,Audio,Gaming,45-54,Gold
ATFKEINT2UQN7,Computers,Wearables,35-44,Platinum
A1PFTD24EO7EL4,Audio,Wearables,18-24,Gold
A2BZ21KSBQJQNW,Electronics,Camera,35-44,Silver
A3PGCVED2HFZSZ,Mobile,Networking,35-44,Platinum
AZBX8NZP0TE3G,Mobile,Gaming,55+,Silver
A1MTU8KGX0UAA9,Mobile,Electronics,18-24,Silver
A3FRAVUI4TJ1NB,Audio,Mobile,55+,Gold
A2H9LCEEXDMAK0,Networking,Camera,18-24,Gold
A1K7AQQFLE1E1O,Wearables,Electronics,55+,Gold
A2EMQB1VX2YFW6,Gaming,Gaming,18-24,Silver
AHRHI4XR5BO46,Wearables,Electronics,55+,Gold
A2TGLLIVQUGY3R,Networking,Networking,18-24,Gold
A1YYWUE2ZNN8RK,Networking,Camera,35-44,Gold
A3AV9MQ8SUE6PF,Mobile,Camera,25-34,Platinum
AX8HL4GX31LA0,Camera,Wearables,35-44,Bronze
A2S8DFOSYOTNOV,Wearables,Networking,25-34,Platinum
A2T385MJ05Z354,Electronics,Mobile,25-34,Silver
A24XLRKLMZ22CQ,Wearables,Gaming,25-34,Gold
A3SPTC6Q3D7Y9C,Gaming,Wearables,25-34,Gold
A2INCXEKMXZXPT,Audio,Networking,45-54,Platinum
A1EWEHBP546K6K,Computers,Electronics,55+,Platinum
A2PFYBJZC3E54P,Gaming,Mobile,45-54,Silver
AKZ897256POEL,Wearables,Wearables,45-54,Platinum
A763POD8FG9YV,Camera,Networking,18-24,Platinum
A1YXUXNSYTOB6V,Mobile,Mobile,25-34,Silver
A2DMBHG2SHKMWY,Electronics,Wearables,35-44,Silver
A1FLTNUMO9X8B1,Networking,Audio,45-54,Silver
A19UB5RH1F35U7,Camera,Mobile,35-44,Platinum
A2CXKBB58MJDTZ,Computers,Electronics,55+,Bronze
A1GD4AEYOZ19ON,Audio,Wearables,18-24,Bronze
A3T4AALBF14YZF,Mobile,Mobile,35-44,Silver
A2378EDO1F27II,Wearables,Mobile,25-34,Bronze
A2KE3HCVYS1GH1,Mobile,Mobile,45-54,Platinum
A823L2YB2FKBC,Mobile,Gaming,45-54,Platinum
A10BNWT61U8U8B,Mobile,Networking,45-54,Bronze
A1TP73QSCLKF4D,Electronics,Camera,35-44,Gold
A23P6XWOHBNOOF,Audio,Computers,35-44,Gold
A89KFHDR7CQM6,Wearables,Audio,25-34,Silver
A2TQV5S2MIUJ0R,Computers,Audio,35-44,Silver
A122O5FZYD2B2W,Camera,Wearables,45-54,Silver
AW4MS2E4GQP31,Computers,Electronics,18-24,Gold
A3DN6PSUHAGIII,Wearables,Camera,55+,Bronze
A1RYHFPRS49QJE,Computers,Computers,35-44,Gold
A1VLPIOK78W2G8,Wearables,Electronics,25-34,Silver
A1D0HZCXU708P1,Audio,Mobile,55+,Platinum
A3SAP4D3LKY2DB,Wearables,Audio,25-34,Silver
A2LIPLT5LJTN5B,Computers,Wearables,18-24,Silver
A3G5G64K3FSAMW,Wearables,Audio,25-34,Gold
A28L5KRSLJ7YQS,Networking,Networking,25-34,Gold
A30IT4Z7CY0NCP,Mobile,Electronics,18-24,Gold
A3V46SZDO9FXQI,Electronics,Electronics,55+,Silver
A12HWFOEC350VD,Wearables,Computers,35-44,Platinum
A1SYQ4I6E1GEE,Audio,Mobile,55+,Platinum
A3EIVJKTNNR9OA,Computers,Mobile,45-54,Gold
A3LS6OJMQ9ME6K,Computers,Camera,25-34,Platinum
A2BNRUNT2X918E,Gaming,Computers,35-44,Silver
A19DJFABUM7D1K,Gaming,Gaming,18-24,Silver
A3L3VEPMNFJ20,Camera,Audio,35-44,Silver
A1SJN10JTU3BON,Wearables,Networking,55+,Silver
A2I0Q7PBZA7WG3,Networking,Networking,45-54,Platinum
A3QGSODFJLMEXC,Audio,Mobile,45-54,Bronze
A2CBNF6S8P21PF,Networking,Audio,18-24,Platinum
A3B0P5UWO0RDN7,Electronics,Computers,25-34,Platinum
A1OJBM4HH8Q2US,Computers,Wearables,45-54,Gold
A35TD0I6JKWXJM,Networking,Gaming,55+,Gold
A36NKTAEESGJAE,Gaming,Wearables,55+,Bronze
AECF5UZ6M39PH,Audio,Wearables,18-24,Platinum
A2LJ0HZ67DCDCF,Electronics,Mobile,18-24,Gold
A23A8UAPLKTCFU,Gaming,Wearables,45-54,Bronze
A3PI5DQ2S9TTFH,Gaming,Electronics,35-44,Gold
A1WME4X079A0PC,Computers,Computers,25-34,Gold
A33GPXI2HMLSB4,Computers,Wearables,25-34,Silver
A1ON8GZXCYDQUU,Electronics,Computers,25-34,Bronze
A27KTLDSBWXNED,Audio,Computers,55+,Silver
A256G8ZK02CTX,Networking,Wearables,35-44,Bronze
A2O7S1Y2VXJ0WR,Wearables,Audio,25-34,Bronze
A34U8PP8NUKEHD,Gaming,Computers,35-44,Platinum
A4RASGC2BYMD5,Audio,Camera,55+,Bronze
ARNGXO4547XAU,Computers,Audio,35-44,Platinum
A3OZJZMOUFF5CO,Mobile,Gaming,55+,Platinum
A3KTAW5J3AOBKB,Electronics,Wearables,45-54,Gold
A3SS042FJQJN39,Electronics,Electronics,35-44,Bronze
A2KUKDL7A75123,Computers,Gaming,35-44,Silver
AVEK0G7UL6BX3,Networking,Wearables,35-44,Gold
AEGY6RJF74X7P,Wearables,Camera,35-44,Platinum
A2BMEAPBBH3TXH,Wearables,Electronics,55+,Platinum
A2DCWUDL8FDEZR,Gaming,Networking,45-54,Platinum
AH1YEEL96S2ZH,Networking,Networking,55+,Gold
A16RV5YJKZ14YU,Electronics,Electronics,18-24,Gold
A1R7I9VX8M5Y3V,Networking,Gaming,35-44,Platinum
A3ZNVCQCG57AY,Networking,Gaming,35-44,Silver
A3OYMGUNAKBG9X,Mobile,Camera,18-24,Gold
A1FNNJU05D5PLW,Camera,Gaming,18-24,Silver
A217F07YT3KGH5,Computers,Camera,55+,Gold
AOTCUEDTUD647,Networking,Wearables,18-24,Bronze
A36JPQMTWPQ4GK,Wearables,Audio,25-34,Platinum
A3C8ZZHRHBYIHB,Electronics,Mobile,25-34,Silver
A3C5WTJO996F0X,Wearables,Gaming,55+,Silver
A1Z6WKHE1W6DU8,Mobile,Gaming,45-54,Silver
ADES2W5UYW8UK,Gaming,Networking,25-34,Silver
A1MOJAQRRIIG6T,Audio,Mobile,35-44,Platinum
AABFA6GSYU9DM,Mobile,Gaming,55+,Bronze
A20TZLGORUSGSF,Mobile,Mobile,55+,Gold
A2MDXDCZ1SQTLX,Gaming,Camera,25-34,Silver
A3GLVIV0ZELY8A,Mobile,Audio,45-54,Gold
AYRS87PMQYEDR,Mobile,Computers,55+,Bronze
A1GUGEV6MOLYT9,Mobile,Networking,35-44,Platinum
A3JLO795P6MEJP,Gaming,Wearables,18-24,Silver
A3IEONHQS2IURV,Electronics,Mobile,18-24,Bronze
A16YBYRPK9X4YZ,Camera,Mobile,45-54,Platinum
A1T7I1J8OJ5KPB,Electronics,Gaming,25-34,Silver
A1N78LL6Q3IOEH,Wearables,Mobile,25-34,Platinum
A14FJ7O8S5HYR4,Electronics,Networking,35-44,Silver
AY3HLXIALJ06M,Audio,Computers,35-44,Silver
A1ROX608KU1WOV,Camera,Mobile,45-54,Bronze
A2633A3PQANX8U,Computers,Computers,45-54,Gold
A3REWEHCWRLP13,Computers,Gaming,55+,Bronze
A297DKU5O2SDAQ,Camera,Mobile,25-34,Bronze
A678V8KAX22OT,Mobile,Wearables,25-34,Silver
A16HVAT198LDZW,Computers,Camera,45-54,Bronze
A3J0FI0Q2QFG05,Camera,Computers,25-34,Silver
A1IIHS3QXM9OFP,Camera,Wearables,45-54,Silver
A2AXVO55093S3D,Networking,Electronics,55+,Bronze
A1ZLQF2AH834V0,Electronics,Mobile,25-34,Bronze
A75MTT7XI4B02,Networking,Electronics,45-54,Gold
A2C0QPVTD6SXET,Networking,Computers,55+,Platinum
A100FCDZV5ABSB,Computers,Gaming,35-44,Silver
A9FFJL3BMYNT9,Computers,Mobile,18-24,Platinum
A35SQCUQBEZUKD,Camera,Wearables,25-34,Silver
A1U3FSQRUJTDRC,Mobile,Audio,25-34,Silver
ANV9CZDYELE0Y,Networking,Wearables,18-24,Bronze
A7R2VV259CYNS,Camera,Audio,25-34,Silver
A68BCWKK8DZNS,Gaming,Electronics,45-54,Silver
A3MZ4YHW27XUVI,Camera,Camera,25-34,Gold
A3YPWQWINECD4,Audio,Networking,45-54,Gold
AAT7GEV0W8T15,Audio,Gaming,25-34,Gold
A1MN7C5D8Z1J8F,Mobile,Camera,45-54,Silver
A28CN25KCPZ2PZ,Camera,Camera,35-44,Gold
A7EBLP0A6X0H3,Camera,Mobile,18-24,Platinum
ACAGXUMYE1PC9,Computers,Audio,18-24,Gold
A3QSM5XHPL1T6Y,Audio,Camera,18-24,Bronze
A3DROFR46BPJH,Mobile,Electronics,25-34,Silver
A16AV4ZK9FWMXP,Networking,Gaming,25-34,Bronze
A2QY5QXY9PEF02,Audio,Gaming,18-24,Platinum
A2SICX7JL8WC4U,Gaming,Audio,25-34,Gold
A2XL2K73DA2CQR,Computers,Mobile,45-54,Silver
A141AB2JH9UAA,Camera,Audio,55+,Silver
A1B3K6F0IF0RAE,Computers,Wearables,25-34,Bronze
A2ABCK6NP0DRFL,Networking,Audio,18-24,Silver
A14VAT5EAX3D9S,Networking,Gaming,55+,Bronze
AHOJEEMOIKMCR,Mobile,Gaming,35-44,Platinum
A6FACO7SQPX5Z,Computers,Camera,45-54,Bronze
A1VD5TF1Z5VM4O,Computers,Networking,45-54,Silver
A2F5RLVG8MIF74,Computers,Audio,45-54,Platinum
A2DYDID9JH2N7K,Camera,Electronics,55+,Bronze
A1RF0WRNKQPL92,Camera,Computers,35-44,Silver
A2MSNCLGL0HAN0,Networking,Mobile,35-44,Bronze
A3TCUV8W40EG5D,Wearables,Electronics,18-24,Bronze
AVUFVAPEWST8T,Electronics,Networking,55+,Bronze
A1PTZZ329O6P7O,Gaming,Gaming,25-34,Silver
A2TOSOZCEW9G4K,Mobile,Networking,25-34,Bronze
A2ORM38DT2D2LA,Mobile,Electronics,35-44,Silver
ARX5MRJI1WH3X,Networking,Electronics,18-24,Platinum
AJ5QX6U1C645V,Wearables,Gaming,45-54,Silver
A3BLVGL4IX2UWT,Camera,Wearables,25-34,Gold
A34YE8AIC56DWF,Electronics,Gaming,45-54,Gold
A1RUMSUEUM7UR9,Camera,Gaming,45-54,Silver
AZFDV6FW00Y6X,Wearables,Camera,25-34,Bronze
A2AUZPN4BS9VIS,Gaming,Gaming,45-54,Bronze
A2837OUENFFIGA,Computers,Gaming,18-24,Gold
A1E29194QNFHFG,Electronics,Camera,18-24,Platinum
AUBSWEBLPB6UX,Networking,Wearables,18-24,Bronze
A1RKVJHAEJX3J1,Audio,Electronics,18-24,Platinum
A2VSLGJOI81NWE,Gaming,Audio,35-44,Bronze
A17HY0FQ7FWDEA,Audio,Computers,35-44,Bronze
A3PM5DJGZ17I40,Gaming,Electronics,35-44,Silver
A36OE7O4O6AKIF,Wearables,Audio,55+,Platinum
ADC7J5K19GJZA,Computers,Gaming,55+,Bronze
A3S0C7WWDDBYUF,Audio,Electronics,25-34,Silver
